location_id,user_id,address,latitude,longitude,elevation,aspect,slope_deg,soil_type,sunlight_hours,hardiness_zone,is_verified
162f00ab-1e62-43a5-b735-681fcc852bc2,db99b089-7db3-493d-95ec-82bcb7c5fb2f,,42.085406,114.70477,1986.0,south,32.0,moist well-drained,9.1,7,False
240ee2a8-4c91-4565-b858-a30452fa035e,225c251a-9049-4d2b-819b-239cd79989a8,"Erika-Fritsch-Straße 3-9, 60355 Jüterbog",54.107358,139.88398,990.0,northwest,27.6,well-drained acidic,7.7,5,True
550bbf18-3347-4722-b123-98d16dd4d150,0a61a27c-9739-49f6-9ef4-2ec6d1824f1d,,-41.045465,22.834369,234.0,northeast,40.9,moist alkaline,9.1,8,False
0ac4f8b6-5c9e-423b-8bd3-ba941689cffa,0a61a27c-9739-49f6-9ef4-2ec6d1824f1d,"Avenida Juan Manuel Gomez 201, Cádiz, 51114",-41.550035,23.714377,777.0,northwest,30.5,sandy loam,7.0,6,True
46fa7607-a659-4b1f-b278-d991e086bd9e,0d3316e8-67c3-42e1-8be2-514e98073b94,"Level 2 96 Casey Extension, North Vanessa, ACT, 2619",68.66775,44.336288,2581.0,southwest,8.0,adaptable,8.7,1,False
a4cbd605-ef20-4341-94d5-a73524cbb025,17f9ad67-242c-4aca-86b9-aca92e4862f5,,0.888398,101.654944,2563.0,east,2.1,sandy loam,11.7,10,False
3670a406-cdd2-49ae-b9ea-33636205e949,903eb617-8b80-4e20-81f4-d6276ab30ac4,"Apt. 324 769 Hernandez Quays, Franklinview, TAS, 2920",-44.319397,25.042875,2308.0,east,,moist acidic,7.3,6,True
8219ee7a-7fee-42c3-bbf3-6eebf1459184,046a9a06-b2bc-4cc5-810c-6a3c5cec446e,"4003 Williams Vista Apt. 860, Harrisonstad, AZ 08291",31.031212,7.907093,738.0,flat,37.8,adaptable,7.2,10,False
6a4fe140-e953-46c9-aa7e-9a00add05cf3,67cfd401-a0cd-40cc-b89f-2f4ce81c4d61,"4 Kathleen Intersection, South Martha, NT, 0264",40.43376,115.566654,871.0,southeast,20.2,well-drained acidic,7.9,7,False
7c910de5-3c79-44b7-b992-d8f6bf045722,98b148ef-5407-441b-9da8-aac320c4688a,,50.974231,-84.159232,2230.0,south,25.4,well-drained acidic,10.9,6,False
efa65e73-2b2b-42db-b7e1-720b008f52b6,98b148ef-5407-441b-9da8-aac320c4688a,"Glorieta Rebeca Pellicer 27 Puerta 9 , La Coruña, 15027",51.617982,-84.6631,1122.0,northwest,12.7,moist well-drained,5.0,4,False
8e69861d-446b-4f07-93f7-8e4495cd6388,a8a6ea8f-6f01-477c-9648-d1aaccab8f77,"15, rue de Baron, 85208 Chevalier",3.987974,-160.838989,2609.0,northwest,5.4,moist alkaline,10.7,11,False
8af3ee6c-40f3-4537-b44c-d9ee86545f3b,31fe552d-830c-4a22-a980-7ce99465d944,,64.243429,-32.343098,,south,,rocky well-drained,5.7,3,False
41fd9904-1a97-427f-bfbc-20ac60fb0449,71110a42-dad4-4842-b34c-bf2b8c549f82,"619 Deborah Pike Apt. 398, Reyesfurt, NY 63835",-59.897657,-123.605498,,southwest,7.2,clay well-drained,7.6,4,True
485229b2-739b-4460-a1b3-8718bb281a6d,a26c1385-f248-4dae-a300-a1540da82134,"9270 Wendy Locks Apt. 244, Jessicaport, LA 68661",-29.980731,-61.234658,913.0,north,2.4,moist to wet,4.2,9,False
a6091f81-78d1-4a32-9d33-62406d8bedc2,0d9ffc32-f3ec-45d6-ab6e-bf34f420a93d,山形県利島村吾妻橋9丁目23番2号,20.799374,72.011169,2515.0,southwest,26.8,moist acidic,8.5,11,False
e6eb8945-d530-4162-ac86-7723fc95b4f8,0d9ffc32-f3ec-45d6-ab6e-bf34f420a93d,,20.1321,72.915933,1237.0,north,,adaptable,6.0,12,True
1c0ea173-d918-4f71-b537-6482733c841d,0d9ffc32-f3ec-45d6-ab6e-bf34f420a93d,"Chácara Vargas, João Pinheiro, 93909193 Martins do Norte / PR",20.820016,71.648628,67.0,northwest,43.4,sandy well-drained,9.5,10,False
8eb470ea-b34d-4c8f-aff5-768f63f564db,c077cd75-e19a-48a2-9978-b13223ca4d28,"93/57, Dasgupta Nagar, Kulti-621613",18.722012,73.551331,1006.0,southeast,32.5,sandy loam,5.2,12,False
820bbdf6-b825-4c6c-8008-2bc53fd1921a,edf1404c-690e-4358-8532-7c323bee6eb2,山形県羽村市台場26丁目23番13号 美原町パーク016,2.178077,20.112531,1323.0,northeast,9.0,adaptable,6.0,11,True
c84ac45c-71d4-48bd-8a0d-fa021e0344ea,edf1404c-690e-4358-8532-7c323bee6eb2,"338/4 Justin Causeway, St. Sarastad, NSW, 2992",1.933114,20.718966,883.0,east,1.4,sandy well-drained,11.6,10,False
f9b1cf76-2fdf-47c8-9060-8d376de4da22,ea3b4156-c586-4ca8-95f8-aa5569679e1b,,35.90387,141.023127,1641.0,west,30.8,moist acidic,8.5,6,True
05cd96b1-417f-463b-acb0-aff2c0364f62,ea3b4156-c586-4ca8-95f8-aa5569679e1b,"830 Pitts Camp Suite 353, Christinaberg, ME 31919",36.379663,141.923032,,southeast,10.6,well-drained acidic,9.7,6,False
335f310d-402d-481d-ae69-993739cf1f30,eadc6c77-9dc9-4a94-8ac1-9b12ccf52901,,50.662607,0.545251,348.0,southeast,42.5,rocky alkaline,11.9,6,False
8ebcbd9d-fa7c-4ce6-bd2e-6316495f4616,eadc6c77-9dc9-4a94-8ac1-9b12ccf52901,"Trecho Fonseca, 79, Europa, 98834826 Moura / TO",51.157049,0.148483,1628.0,southeast,16.1,sandy well-drained,7.6,4,False
06feccd9-5926-4493-9982-5c1997a5b650,218cfc01-cf80-42e0-b92b-910a1ebfae19,"27, avenue de Garnier, 10246 Saint ThibautBourg",-21.286754,-98.451629,872.0,flat,27.2,sandy loam,10.8,12,True
06887d1b-d60b-406e-bab6-a22e83c616a3,34776407-bd27-41f3-b4a7-fcc93baffe96,,31.294079,112.858405,2584.0,southwest,36.6,rocky alkaline,7.5,8,False
1e6fbc4a-15cb-4b30-8c20-38a6ec6074fc,3dc53f78-648b-495d-84a3-77ddabefd4b0,兵庫県印旛郡本埜村東和町9丁目17番16号 シャルム虎ノ門095,18.070834,74.283565,1745.0,north,42.2,rocky alkaline,11.9,12,True
8d8ac808-75db-467d-9d2c-a94f89abeebb,dbbd5b7c-7ad9-47b1-9283-fafeb7ea5ca9,"Urbanización Anastasio Ibáñez 2, Santa Cruz de Tenerife, 46607",-2.073349,-79.407891,,flat,39.8,well-drained,12.0,12,False
c43f19ab-420c-4c75-9f14-a85bcc173c07,d025b37e-b8b1-429c-966b-366a45714a02,"80, chemin de Guichard, 97351 Dijoux",50.347909,66.691964,2519.0,northwest,36.1,rocky alkaline,8.9,5,False
b3f03806-b2e7-4c0d-9913-104b0b7126d9,07241735-cf33-47b2-b5e2-d359efb4260b,岩手県神津島村上野桜木18丁目1番2号,-26.126639,29.372353,2133.0,flat,34.9,well-drained,8.9,10,False
dc58820f-8353-4a81-9475-fba4cae25d29,07241735-cf33-47b2-b5e2-d359efb4260b,"61194 Valerie Track, North Nicholasmouth, AZ 43604",-26.52003,30.395175,2909.0,east,,moist to wet,11.5,10,True
861f2838-d836-4508-a09a-693f6e5266d3,a65f46ee-e70d-45a5-b94b-a90748b70515,"Plaza Leonor Azcona 68, Sevilla, 30823",-20.233189,-134.011843,1840.0,east,22.0,moist to wet,8.8,10,False
fefc1fd3-fc7c-47b3-ad01-45a6f792b797,a65f46ee-e70d-45a5-b94b-a90748b70515,"chemin Léon Alexandre, 54264 Saint Marianne",-20.188242,-133.595366,1891.0,northeast,21.4,moist well-drained,9.2,12,True
9650d0d1-da86-4fa4-a587-9e1a703fbb49,485c2e17-e9fd-45a7-93d1-86571b9fb9e5,鳥取県大網白里市大中1丁目24番6号,-33.122998,-21.783272,599.0,south,,clay well-drained,8.9,10,False
05d4d3c8-579c-450e-b5b9-2c0bdf5b6dd1,f38d2169-f8ae-4d3e-88f4-5c43b03f9228,"Alameda de Bruno Benavent 560 Piso 2 , Zaragoza, 24627",49.04926,76.58598,22.0,northeast,22.9,well-drained acidic,8.5,6,False
584c6435-36e0-449b-8b8b-4cc7b06016e6,f38d2169-f8ae-4d3e-88f4-5c43b03f9228,"Krokerweg 88-91, 71384 Pinneberg",49.686729,76.256933,,southwest,,rocky well-drained,5.1,6,False
89911ed8-d85f-4e72-99e6-4614ea3e0bc7,f38d2169-f8ae-4d3e-88f4-5c43b03f9228,新潟県浦安市戸山6丁目18番6号,48.671475,75.949936,1567.0,south,,well-drained,7.0,5,False
e11eb75d-d772-42d5-9b21-7bb4b8132b3c,1d63a265-2ec4-47c9-b59f-fa9777bc94b7,"903 Acosta Harbors Apt. 642, South Timothy, TX 56820",44.535812,83.628373,2216.0,northwest,2.8,moist well-drained,8.8,8,False
972a2c56-f8ef-4523-b9e3-c42493ac962c,60b069d3-31cf-46cc-8f66-2d296765f3cd,,48.301399,-141.713254,2551.0,south,35.4,rocky alkaline,7.2,6,True
b55ea500-ea6c-4090-85ef-7cca8bc0c5b2,09c06758-a8fa-479d-9e50-934171809541,茨城県小笠原村戸塚町6丁目27番3号,61.265169,154.307998,1086.0,east,,moist to wet,9.7,3,False
520ebd98-478f-4346-b6fb-f41fc07a972a,1ac2041a-1989-4348-8b3c-88ad0e4f0833,"Área da Cunha, 63, Campo Alegre, 91279037 Gonçalves / SC",47.377153,158.332998,915.0,west,2.0,adaptable,11.6,5,False
5c2ca517-6037-4569-81df-345a388034e0,cfcf2f3b-4236-4acd-ba9b-5d1b204b23fe,徳島県印旛郡印旛村隼町11丁目24番16号 パレス湯宮091,-50.681917,107.532846,166.0,southeast,34.3,well-drained,8.8,5,True
56b5adb0-d452-411c-93a5-c982f0cd3abf,cfcf2f3b-4236-4acd-ba9b-5d1b204b23fe,"4, chemin Édouard Seguin, 72576 Mathieudan",-50.24358,107.640207,2324.0,northwest,23.8,wet,5.7,6,False
1918bca8-ac96-48f1-81bc-7986799528d0,87aacec4-ffbc-46be-9540-da8e14840e5d,,47.540386,3.911998,2185.0,west,,moist to wet,10.7,4,False
54b8736e-308b-49b4-95b9-db4d4ca89671,1852a969-4d8a-4015-9563-f3ac99213bd3,"31215 Charlene Lodge Suite 078, Port Jessicastad, AZ 90015",49.651003,2.435419,2684.0,north,,wet,7.0,5,False
6e99d4a3-df03-4ec4-95f6-ca51ae089768,6993e5b4-53f9-4350-b612-b8eea5719d2b,"Hans-Bernd-Bauer-Allee 74/10, 36707 Apolda",20.909011,11.065585,1632.0,east,,rocky alkaline,10.3,12,True
21daf429-6065-42e3-a353-7912a6d1db7c,6993e5b4-53f9-4350-b612-b8eea5719d2b,"Rohtweg 31/72, 06224 Nauen",21.230828,11.982877,750.0,north,43.0,sandy loam,6.1,11,True
451db8ed-8683-4308-8ccb-b109fd6c786b,04502aaf-d407-4ea8-8e94-0cd3c93edb6e,"Ronda Adelaida Roldan 20, Navarra, 50278",-46.646159,43.677813,,east,23.1,rocky alkaline,8.1,5,False
d33633be-3ec3-4ef9-b68e-db925103682a,317b0c3e-72e1-449f-b468-df6e4eb743ce,"Sigmund-Rosenow-Straße 2-6, 23254 Witzenhausen",36.135983,140.99076,,southwest,23.2,moist to wet,8.0,8,False
45e7676b-a842-4455-8209-94d93feca999,6122b135-6c91-4575-bb44-ac91a794ea92,"31 Thomas Towers, Kristiebury, WA, 2611",-17.286833,61.169389,2910.0,northwest,11.7,well-drained acidic,4.7,12,False
49d5de1c-852e-41d1-8bd9-8bbe80ed9a1d,32f31ebd-ae53-42e7-ac13-8d6b83ec3383,"Grafallee 89/67, 75725 Northeim",40.043406,114.533621,2676.0,northeast,36.2,sandy loam,5.8,7,False
a467e7dc-72a3-4325-b4f6-46172ba7f3f1,aac9fddb-a576-42fd-83e1-0ffce5489353,京都府四街道市所野1丁目17番4号 台東クレスト740,-4.192896,-86.614449,2671.0,flat,31.9,moist acidic,9.2,11,False
60bba8ca-a094-48f9-aa26-f381aa1529bd,cd83500b-47bc-4f5c-bd68-e83904c1e237,,12.861215,26.472553,298.0,west,14.0,clay well-drained,10.7,10,False
f4e0a793-d96c-4bc3-8639-0145a6393711,2504ab7b-2850-4a8b-a6ea-c7fbf1b30678,,-6.94874,175.36577,140.0,flat,40.9,moist to wet,10.4,11,True
e2f38665-e458-4e08-8ad8-2f2cb577dcc6,0f62be78-ee1c-41cc-8f3e-3644253f2322,"Walli-Röhrdanz-Straße 8/1, 29442 Greifswald",40.900772,-73.377682,1963.0,northeast,38.9,well-drained,4.8,8,True
e2907c5c-48c4-4277-aad3-9951d3136c7a,2aa383e2-24d0-4856-a685-08632ba91f3f,熊本県西多摩郡檜原村蟇沼8丁目19番4号,54.00732,38.366047,,west,16.8,clay well-drained,8.8,5,False
77b6cd8e-0c7d-47aa-bb3d-32a216a240ec,2aa383e2-24d0-4856-a685-08632ba91f3f,,53.39911,37.415652,21.0,east,14.7,rocky well-drained,11.9,6,False
d74c4c6b-7a42-4677-843b-e48c4f914071,ff4f3350-dd75-46bb-9350-a1f860b0f337,"Alf-Süßebier-Gasse 2/8, 19737 Gransee",-40.296444,-89.943102,529.0,northeast,,moist well-drained,9.8,7,False
7c379f0b-4787-428c-892a-64a77c9972f3,6ed100c7-16f9-4e63-8877-be8e79a90ca4,,47.892765,4.060091,2856.0,west,28.6,well-drained acidic,7.0,5,True
e1f779ab-8775-46d9-8a36-a1b2083393a4,b94fb8ad-28be-46fa-8ed5-fda4aae59468,"Recanto Brenda Lima, 66, Atila De Paiva, 23767751 Fogaça / SP",14.079582,80.5424,,south,13.9,moist acidic,10.8,12,False
facc9ea9-a185-4be8-aad9-45533ab67a5f,b94fb8ad-28be-46fa-8ed5-fda4aae59468,,14.319073,81.069053,,southwest,,adaptable,8.2,10,False
5b6b8947-5928-401a-8df1-4e090b91da1c,a1020a86-cf38-4512-8d32-2a3398485a19,"Pátio Pedro Moraes, 35, Manacas, 41789-640 Gomes das Flores / AC",21.494547,-44.284018,2630.0,southwest,37.8,moist to wet,9.8,10,True
07699bdd-b26b-4989-b9b6-ae254ab2443f,7bc9771f-3c2c-4815-b30d-55eafad024e0,熊本県昭島市中三依38丁目6番1号 湯宮コート795,61.411579,124.795934,1444.0,southwest,,wet,6.2,2,False
4ee0cdec-9c89-4e50-bb11-db9addb07edd,f5fbd2e9-f1c0-4b8a-b2e3-d7016ab2692f,"H.No. 23, Mani Road, Warangal 258367",33.644658,140.405658,,southeast,,moist alkaline,10.7,10,True
324d2ce3-b1ff-4b7d-b2c7-42ac7019323a,753ef4fd-1f7b-4478-aee3-5f7641fc91e1,"95/73, Gill Street, Nangloi Jat 461866",-34.173723,151.862213,754.0,northwest,40.9,sandy well-drained,8.2,8,True
cfc7b920-1d6b-4cc9-b3ed-1d6ec9d43c1d,8244aba7-adff-490c-a514-b4dfa7d6eb0e,"406, Gala Nagar, Morena-704316",20.654255,72.333101,1573.0,west,29.9,sandy well-drained,4.6,12,False
d62d6d99-109e-49a5-8b14-22bd8580f044,8244aba7-adff-490c-a514-b4dfa7d6eb0e,"Harloffstraße 53/44, 77932 Kehl",21.195863,73.107498,768.0,flat,31.4,moist well-drained,4.7,10,False
9f442bce-5780-4975-aef0-4f649193e61d,fc34b783-cd75-4166-bc10-87d703f8b54e,"Nohlmansplatz 8, 21324 Schweinfurt",15.664333,-76.894636,1377.0,northwest,8.3,well-drained acidic,9.0,12,False
abe00711-b62d-4e0c-add6-4d8ce77fcfb2,f6a3aea2-0eae-4570-bff5-b16b8b13dc97,"Área Azevedo, 260, Juliana, 39185381 Montenegro de Caldeira / GO",-23.656616,-48.102609,758.0,north,,moist well-drained,9.3,10,False
55736b9e-86bd-469f-825c-e888da5650ab,d52e20fa-7dc7-49a8-b70f-bbde132ffc12,,33.952724,171.136393,1859.0,south,19.3,moist alkaline,6.3,8,True
fe8bc2b9-b7a8-43f5-8def-70997bd45c65,1c4fda94-d479-4159-903c-85a8a6b68dd8,"81427 Ashley Drive Suite 366, Cooperbury, CT 64677",-50.964326,143.688283,,west,42.8,moist well-drained,6.4,4,True
6f94f793-a16d-44a3-a4b4-4d07bfd0d815,1c4fda94-d479-4159-903c-85a8a6b68dd8,"Sophia-Ackermann-Platz 2-8, 44041 Saulgau",-50.904683,142.894557,591.0,southeast,,moist to wet,10.0,6,False
a84dec78-bb44-48e4-bb48-459608314b3a,b4e6b7c3-7538-4f41-a495-f98d9b593a65,"Avenida Sophia Brito, 36, Dom Joaquim, 80796652 Rocha de Fonseca / AP",-26.521189,179.81094,,northwest,,adaptable,4.8,8,True
0cc096fa-b137-400a-b469-f9771ce50c4d,6e19f366-fcdb-4366-9ceb-634cb041a8ca,,12.219518,-87.269491,1392.0,north,39.1,moist alkaline,11.2,12,False
28cc418c-df16-44a1-993b-8b34b85854e9,281bfd59-9c49-4384-a70f-03c71ed52c88,"179 Rodriguez Mission Suite 309, Brittanyberg, SD 11301",-27.415405,-179.364261,,northwest,28.1,rocky well-drained,4.7,9,False
980f7ae9-c19d-4a8b-b2f5-bb1e862a21b2,44b3b682-38e3-46dd-ab69-e1bb2f1fb8ec,,-22.077887,-46.624546,,northeast,,moist to wet,11.9,10,True
b0d4e9f7-1d74-4455-bbbc-1fba2e0c12a2,d97f2c69-63a3-452a-8431-aff64292c284,,-24.641441,-46.287224,2989.0,northwest,12.5,moist well-drained,5.0,10,True
73d88488-b7e9-4104-9897-99179a897d5a,d97f2c69-63a3-452a-8431-aff64292c284,,-25.585291,-45.459468,2924.0,south,44.4,moist well-drained,6.2,10,False
0fba74f6-67a8-46b5-8008-47638646f2d3,fbed1061-3d16-4010-a39f-78d118147a2f,,21.240128,16.839495,408.0,south,15.6,deep well-drained,10.5,12,False
dab08cae-3570-4db7-915b-1dad8a7f31ec,fe2a8eca-8547-4c70-b403-c775f18a4766,"H.No. 967, Mammen Road, Vijayawada 097205",46.48683,117.817762,374.0,southwest,16.1,clay well-drained,10.8,6,False
38096dd6-4b77-4b3a-be9b-ba4356aedac0,2b4f3aee-b435-4289-83b0-08da0eb45b13,"Loteamento Aylla Rodrigues, 53, Conjunto Minas Caixa, 61906-228 Mendonça da Serra / SE",17.628275,73.839363,,west,25.7,moist alkaline,8.7,12,True
8f71896a-ea27-4321-b37d-6918a0f75fa3,2b4f3aee-b435-4289-83b0-08da0eb45b13,"Vila de Fogaça, 2, Comiteco, 04426-883 da Cunha da Mata / RJ",18.551287,74.078633,,north,,adaptable,9.5,12,False
716619d8-7c2e-4268-8a5a-5c9615de2dd9,8e862aa3-b588-482b-9682-e4ae43778132,"64, Gade Path, Danapur-618827",20.569545,71.850446,407.0,north,,sandy well-drained,5.7,11,False
8faa8903-c623-4609-9693-7cc65018d647,8e862aa3-b588-482b-9682-e4ae43778132,,20.05135,71.860402,2540.0,northeast,5.1,well-drained,4.6,11,False
7debaf8d-773f-42b4-8977-b84f25e41b4f,ed73cbea-1a0a-4f1d-b23d-52d18c245a92,"Level 4 1 Suzanne End, Dickersonburgh, NT, 2664",-9.885364,130.270241,,south,,moist well-drained,6.9,12,True
8b1f2b8b-9a74-47c8-9113-02f27cb87bea,b28556c1-3cd7-485f-9371-0cd9f8d97403,"Pasadizo de Natividad Jordán 188, Albacete, 49817",40.153045,116.720359,2742.0,southeast,1.6,sandy well-drained,6.3,7,False
61375c56-1842-45b6-8dfd-1fb0ec49a44e,ada67786-ede4-4aa3-b389-b12b77b88cce,,-3.091478,151.86116,1923.0,flat,35.9,rocky alkaline,9.0,12,True
4761d528-d917-49a0-8fd5-d61d13fdb60e,b162a60b-0d14-4b6a-82e0-84ebd777a5a4,,58.603378,-165.658692,1929.0,southeast,11.6,moist alkaline,8.0,3,False
61cb03ab-39e1-45ed-bd13-9298eab9dac0,b0972b04-7aff-46b6-95d6-80e3526c5424,"Cañada de Arsenio Corral 33, Teruel, 36675",-35.889704,-132.248758,204.0,north,,wet,9.1,6,False
6d41d08a-65c0-4b55-a0f9-b2435df6e9ba,f5f14a8a-204c-42cf-a93b-03dbd80bea7c,"13435 Tyler Radial, Emmahaven, MO 05366",-25.592458,-45.629286,2422.0,northeast,28.6,sandy loam,6.5,10,False
85d00f61-caa4-4f7f-9577-6de6d2b925a0,f5f14a8a-204c-42cf-a93b-03dbd80bea7c,"480, avenue François, 63460 Mercier",-25.82989,-46.272676,2923.0,north,19.6,adaptable,7.4,10,False
3a4e1178-6be3-4f85-a658-581f784d2f35,155cb787-cf67-4bf0-b721-860e7386136a,"8 Williams Avenue, East Williamburgh, NSW, 2725",63.189974,18.610145,2525.0,flat,39.4,moist well-drained,4.6,2,False
e8ba978e-180c-4f78-a646-8c0dfb47acbd,48566391-595c-42c4-8f95-8ab1d6352082,,40.624644,118.305542,,southeast,13.2,deep well-drained,11.9,8,False
12f8a6a3-f3c9-4f2d-b642-5a6b6504df1c,43879300-5029-420c-91e1-c094a43f0cb3,長野県印西市東和町41丁目23番17号 橋場シティ749,27.408468,-110.497437,524.0,flat,38.2,adaptable,9.7,8,False
b2feddca-8741-4032-bf00-55eb5560d1c4,43879300-5029-420c-91e1-c094a43f0cb3,"Flat 77 677 Mcgee Row, Jeffreyland, ACT, 2341",26.838059,-111.458343,1720.0,flat,20.0,well-drained acidic,5.3,9,False
5918eb39-25b4-461b-ab65-fdf5b32a319c,90356a73-d1ab-4e68-8c7f-d6a4d6a8abd8,"713, avenue de Coulon, 91672 Saint Maurice-la-Forêt",34.235697,139.780256,1633.0,northwest,,rocky well-drained,7.4,9,False
f448a9a8-1c15-41ea-9a89-5caf0a0b56ad,8ebaec90-6147-4c74-8a10-9759a65a92b7,"03/887, Borde Road, Chandrapur-410200",50.532688,1.836449,1719.0,northwest,31.6,moist well-drained,4.3,4,False
aea9c487-a19c-417c-87c8-b93240db782c,d560bf61-97ee-4f96-8d72-ac5b59801e5e,"Rua Sousa, 80, Maravilha, 15362560 Siqueira / AC",-14.429715,-31.971412,38.0,southeast,13.2,well-drained,7.5,10,False
0cbd647b-d79f-434b-922b-672c4ebeb8d4,fccb2b3e-b65c-4298-ab16-4c76a2cbbbe9,"4 Moore Sound, St. Elizabeth, NSW, 2665",44.882854,112.286056,,east,7.2,wet,10.0,7,True
5e465669-edad-46d0-ad74-e63ed4902693,0d149c4e-e6b9-416f-9880-26e84569f684,"Fazenda de Câmara, 70, Rio Branco, 64768908 Abreu de Minas / RS",56.92073,-107.994533,2256.0,west,,rocky well-drained,5.5,3,False
d163bcbe-5e8c-4efe-bca7-fca38bec9183,0d149c4e-e6b9-416f-9880-26e84569f684,岡山県西多摩郡奥多摩町氏家11丁目21番10号 小入シティ884,55.970229,-108.779128,,north,,rocky well-drained,8.6,4,False
0fa9555b-bf28-4920-aa96-92712c9116b3,a46d9ec6-07fb-4ea8-abdd-f7ebb3285a80,"H.No. 565, Kar Circle, Bhavnagar 655604",-35.815748,-64.678961,2732.0,west,5.2,deep well-drained,11.4,7,False
ab85adc3-6f30-4128-b3e4-dc481780052b,9e7ec403-f822-45f4-b960-c93b9d8f736a,"182 Garcia Rest, East Raymondmouth, TAS, 2651",49.739625,-0.946194,2846.0,east,33.0,well-drained,11.1,5,False
9abe4294-57cd-4b63-81de-189017fe25fe,45ce1fd2-9917-4917-a82c-15595a1cdbd1,,57.440427,39.577989,1247.0,southeast,5.6,rocky alkaline,8.5,2,False
4ae0dca3-bd8e-4734-a23a-8a5a27640d58,30cea14c-9fb0-4563-83ac-316dd74179f6,,-34.598045,149.962844,,west,,moist acidic,7.2,10,False
ad5894bf-3577-4958-a129-61bf7d925916,a07a136d-ec82-4c83-a8e2-ac5c1db6590f,,-58.911026,5.014086,1845.0,southeast,3.3,clay well-drained,5.6,2,False
13bcae19-8efa-47c3-82ff-0947017d2113,d7a1661f-1d7a-4d14-98ce-17b865bf8b61,"5219 Petty Station Apt. 040, South Juliechester, CA 80045",63.100605,-83.194207,2152.0,north,24.7,adaptable,7.3,2,False
b5d37b38-f2b3-441e-89d6-4a481d159c23,d8412a0a-61de-450f-932e-755f6b98f271,徳島県横浜市港南区猿楽町28丁目21番7号,36.692014,139.705668,1280.0,east,1.4,sandy well-drained,9.7,8,False
b8419db8-292d-4eca-b1f0-140a0c6ca2ca,b303f8a0-f960-467f-abe2-de4adf0da343,"Apt. 354 2 Joy Lane, Leachside, QLD, 2669",48.320947,176.006583,1250.0,flat,40.5,sandy well-drained,5.0,5,False
90f6ba03-3395-4539-966d-fb52e698b6e3,b303f8a0-f960-467f-abe2-de4adf0da343,"Pasadizo Crescencia Tena 37, Salamanca, 22786",47.628825,175.678064,,north,,moist to wet,7.0,6,True
85091238-2f9f-4a17-bd70-678df52c1b93,88a57779-21d5-499e-a55a-0b3cfd9c01a8,,46.700579,-56.123339,2120.0,flat,7.9,moist well-drained,7.4,6,False
a84270a1-f32e-46da-ab8d-9b323ab6dff3,3878811a-0e54-4239-83a8-6ed9f82a97dd,"Unit 41 76 Michael Tollway, West Brian, ACT, 0981",-28.500768,12.778784,,east,18.5,well-drained acidic,8.4,9,False
01bb4993-1b4f-41b3-b717-a11deb00cb42,3878811a-0e54-4239-83a8-6ed9f82a97dd,"17/784, Chaudhry Marg, Fatehpur-423513",-29.465689,12.02906,1299.0,northwest,4.2,deep well-drained,10.3,8,False
4d04d8eb-13a9-4dd3-be63-a7be470a65c2,ed5465d5-47df-4f1d-acf1-0e27083a17b3,"Distrito de Vieira, 39, Vila Jardim Leblon, 04489-561 da Mota da Prata / TO",55.992641,38.603551,395.0,southwest,44.3,moist alkaline,4.6,2,False
1a68c9a1-3165-4882-91e8-1bf238f60339,ed5465d5-47df-4f1d-acf1-0e27083a17b3,"Sítio de Montenegro, 60, Santo Antônio, 77854-169 Garcia do Campo / MS",55.278416,39.108772,1317.0,north,1.8,sandy loam,9.0,2,False
d26bcd57-143c-4c56-b018-ad9b472f3943,58704428-2200-47bc-9a87-abd3b684386e,"Stiffelweg 4581, 08180 Bitterfeld",-36.116205,-127.330972,23.0,south,16.8,moist alkaline,7.3,6,False
edd087d4-4588-4fdd-a8dd-f991dc678dc9,fef966f4-cd6f-4447-b2e6-c81816cc2dc6,"29, Chacko Road, Kolkata 315626",18.487028,24.420746,2551.0,south,22.8,moist alkaline,9.7,11,False
5c461324-e8dd-4f55-822f-c179d3e1196a,fab5593b-1f77-4063-8b5d-505dd295232e,,-22.166464,-46.059787,776.0,northwest,4.0,sandy loam,11.6,10,False
9b57ced1-74a8-4f91-87af-64df8a36375f,f6608155-4f57-4d63-9318-391ada5baa16,"Fiebigallee 6/8, 37994 Heiligenstadt",49.821373,103.175004,1056.0,northwest,32.8,sandy well-drained,5.5,6,True
8b9bfd40-fb7d-4d05-98f7-79d4c015a583,f6608155-4f57-4d63-9318-391ada5baa16,,50.349318,102.796862,2215.0,south,,moist to wet,5.9,4,False
696b8f00-9f70-4bfc-be23-e19ce0653da8,7f1a1578-1fa3-4b11-99cb-1a85143988e9,"0 Jennifer Parkway, Lake Yvonneville, TAS, 2920",-27.920946,29.285152,90.0,southeast,38.9,moist alkaline,10.3,8,False
3edfca7c-8da3-4bbc-8de3-a10f6ba33629,64a23d5d-e034-42ae-9bc9-5b76da651122,青森県山武郡九十九里町千塚19丁目10番20号 東浅草パレス688,-7.759742,29.4167,2014.0,west,22.6,deep well-drained,6.6,11,False
54851414-f056-4979-9ca1-6182043c8ff9,64a23d5d-e034-42ae-9bc9-5b76da651122,"Pasquale-Riehl-Allee 19-47, 16551 Bamberg",-8.49447,29.752598,1807.0,southwest,,rocky well-drained,5.2,11,False
128a6e60-0a61-467d-ba26-e1f828fd3d05,0f1119da-f1c9-4f08-8052-a1efe4d9a969,"H.No. 17, Joshi Road, Ahmednagar 027297",37.295264,101.732171,,northeast,38.6,adaptable,9.7,8,True
